position_id,magic,symbol,side,volume,price_open,price_close,sl,tp,profit,commission,time_open,time_close,duration_sec,rr,trader,target_index,target_total
120121854,3750147244,XAUUSDb,sell,0.1,3362.0000000000005,3359.9800000000005,3370.0,3360.0,10.1,-0.25,2025-06-03 11:43:32+00:00,2025-06-03 12:09:43+00:00,1571.0,0.25,Nemat,1.0,4.0
120121855,3750424079,XAUUSDb,sell,0.08,3361.9999999999995,3356.96,3370.0,3357.0,20.16,-0.2,2025-06-03 11:43:32+00:00,2025-06-03 12:30:55+00:00,2843.0,0.62,Nemat,2.0,4.0
120121857,3750694417,XAUUSDb,sell,0.02,3361.9999999999995,3353.9899999999993,3370.0,3354.0,8.01,-0.05,2025-06-03 11:43:32+00:00,2025-06-03 14:13:25+00:00,8993.0,1.0,Nemat,3.0,4.0
120121858,3750970251,XAUUSDb,sell,0.04,3361.9999999999995,3349.81,3370.0,3350.0,24.38,-0.1,2025-06-03 11:43:32+00:00,2025-06-03 15:20:43+00:00,13031.0,1.5,Nemat,4.0,4.0
120240953,760735703,XAUUSDb,buy,0.14,3343.82,3336.87,3337.0,3348.0,-48.65,-0.35,2025-06-03 16:52:13+00:00,2025-06-03 17:03:01+00:00,648.0,0.61,Lily,1.0,3.0
120240955,761008866,XAUUSDb,buy,0.08,3343.82,3336.8699999999994,3337.0,3353.0,-27.8,-0.2,2025-06-03 16:52:13+00:00,2025-06-03 17:03:01+00:00,648.0,1.35,Lily,2.0,3.0
120240957,761281384,XAUUSDb,buy,0.06,3343.82,3336.87,3337.0,3360.0,-20.85,-0.15,2025-06-03 16:52:13+00:00,2025-06-03 17:03:01+00:00,648.0,2.37,Lily,3.0,3.0
120259188,2106005945,XAUUSDb,buy,0.02,3340.0999999999995,3340.2799999999997,3328.0,3340.0,0.18,-0.05,2025-06-03 17:13:54+00:00,2025-06-03 17:13:54+00:00,0.0,0.01,Ata,4.0,5.0
120259237,2106566923,XAUUSDb,buy,0.02,3340.1099999999997,3342.01,3328.0,3342.0,1.9,-0.05,2025-06-03 17:13:54+00:00,2025-06-03 17:21:05+00:00,431.0,0.16,Ata,5.0,5.0
120306469,3812875572,XAUUSDb,sell,0.14,3347.92,3355.0,3355.0,3342.0,-49.56,-0.35,2025-06-03 19:30:43+00:00,2025-06-03 22:04:50+00:00,9247.0,0.84,Lily,1.0,3.0
120306483,3813148975,XAUUSDb,sell,0.08,3347.9199999999996,3354.9999999999995,3355.0,3338.0,-28.32,-0.2,2025-06-03 19:30:43+00:00,2025-06-03 22:04:50+00:00,9247.0,1.4,Lily,2.0,3.0
120306484,3813428584,XAUUSDb,sell,0.06,3347.92,3355.0,3355.0,3334.0,-21.24,-0.15,2025-06-03 19:30:43+00:00,2025-06-03 22:04:50+00:00,9247.0,1.97,Lily,3.0,3.0
120405878,223878341,XAUUSDb,buy,0.02,3349.74,3355.0499999999997,3240.0,3355.0,5.31,-0.05,2025-06-04 08:27:51+00:00,2025-06-04 09:18:23+00:00,3032.0,0.05,Nemat,1.0,4.0
120405880,224151526,XAUUSDb,buy,0.02,3349.74,3360.1,3240.0,3360.0,10.36,-0.05,2025-06-04 08:27:51+00:00,2025-06-04 10:05:10+00:00,5839.0,0.09,Nemat,2.0,4.0
120405881,224412880,XAUUSDb,buy,0.02,3349.74,3365.01,3240.0,3365.0,15.27,-0.05,2025-06-04 08:27:51+00:00,2025-06-04 10:35:44+00:00,7673.0,0.14,Nemat,3.0,4.0
120405882,224680598,XAUUSDb,buy,0.02,3349.74,3370.12,3240.0,3370.0,20.38,-0.05,2025-06-04 08:27:51+00:00,2025-06-04 17:30:27+00:00,32556.0,0.18,Nemat,4.0,4.0
120473777,1187431320,XAUUSDb,sell,0.1,3355.97,3365.0,3365.0,3350.0,-45.15,-0.25,2025-06-04 09:41:00+00:00,2025-06-04 10:35:36+00:00,3276.0,0.66,Lily,1.0,3.0
120473779,1187690783,XAUUSDb,sell,0.06,3355.97,3365.0,3365.0,3346.0,-27.09,-0.15,2025-06-04 09:41:00+00:00,2025-06-04 10:35:36+00:00,3276.0,1.1,Lily,2.0,3.0
120473780,1187957818,XAUUSDb,sell,0.04,3355.97,3365.0,3365.0,3342.0,-18.06,-0.1,2025-06-04 09:41:00+00:00,2025-06-04 10:35:36+00:00,3276.0,1.55,Lily,3.0,3.0
120507117,1557752136,XAUUSDb,buy,0.24,3351.97,3362.0,3348.0,3362.0,120.36,-0.6,2025-06-04 11:06:26+00:00,2025-06-04 11:51:07+00:00,2681.0,2.53,Empire,1.0,3.0
120507118,1558028541,XAUUSDb,buy,0.14,3351.97,3347.92,3348.0,3370.0,-28.35,-0.35,2025-06-04 11:06:26+00:00,2025-06-04 13:51:55+00:00,9929.0,4.54,Empire,2.0,3.0
120507119,1558300285,XAUUSDb,buy,0.1,3351.97,3347.92,3348.0,3378.0,-20.25,-0.25,2025-06-04 11:06:26+00:00,2025-06-04 13:51:55+00:00,9929.0,6.56,Empire,3.0,3.0
120507121,1559080549,XAUUSDb,buy,0.14,3354.97,3362.0,3348.0,3362.0,49.21,-0.35,2025-06-04 10:59:40+00:00,2025-06-04 11:51:07+00:00,3087.0,1.01,Empire,1.0,3.0
120507123,1559349566,XAUUSDb,buy,0.08,3354.9700000000003,3347.9199999999996,3348.0,3370.0,-28.2,-0.2,2025-06-04 10:59:40+00:00,2025-06-04 13:51:55+00:00,10335.0,2.16,Empire,2.0,3.0
120507124,1559620612,XAUUSDb,buy,0.06,3354.97,3347.92,3348.0,3378.0,-21.15,-0.15,2025-06-04 10:59:40+00:00,2025-06-04 13:51:55+00:00,10335.0,3.3,Empire,3.0,3.0
120658824,2414363902,XAUUSDb,sell,0.1,3363.76,3374.15,3374.0,3360.0,-51.95,-0.25,2025-06-04 17:11:49+00:00,2025-06-04 17:35:43+00:00,1434.0,0.37,Lily,1.0,3.0
120658831,2414621499,XAUUSDb,sell,0.06,3363.76,3374.1499999999996,3374.0,3355.0,-31.17,-0.15,2025-06-04 17:11:49+00:00,2025-06-04 17:35:43+00:00,1434.0,0.86,Lily,2.0,3.0
120658835,2414883596,XAUUSDb,sell,0.04,3363.7600000000007,3374.15,3374.0,3350.0,-20.78,-0.1,2025-06-04 17:11:49+00:00,2025-06-04 17:35:43+00:00,1434.0,1.34,Lily,3.0,3.0
120725812,3957838776,XAUUSDb,buy,0.16,3375.7,3377.0099999999998,3371.0,3377.0,10.48,-0.4,2025-06-04 19:59:35+00:00,2025-06-04 20:31:01+00:00,1886.0,0.28,Ata,1.0,5.0
120725818,3958365957,XAUUSDb,buy,0.12,3375.7,3379.0,3371.0,3379.0,19.8,-0.3,2025-06-04 19:59:35+00:00,2025-06-04 20:35:25+00:00,2150.0,0.7,Ata,2.0,5.0
120725821,3958912472,XAUUSDb,buy,0.04,3375.69,,3371.0,3381.0,0.0,-0.2,2025-06-04 19:59:36+00:00,,,1.13,Ata,3.0,5.0
120725824,3959459582,XAUUSDb,buy,0.02,3375.69,,3371.0,3383.0,0.0,-0.1,2025-06-04 19:59:36+00:00,,,1.56,Ata,4.0,5.0
120725827,3960006267,XAUUSDb,buy,0.01,3375.67,,3371.0,3385.0,0.0,-0.05,2025-06-04 19:59:37+00:00,,,2.0,Ata,5.0,5.0
